Investigation Type,Latitude,Longitude,Aircraft Category,Make,Amateur Built,Number of Engines,Engine Type,Purpose of Flight,Weather Condition,
 Accident ,37.231389,-121.665833,, Bellanca , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Cessna , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,,,, Piper , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,,,, Fairchild , No ,, Unknown , Instructional , VMC , 
 Accident ,,,, Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, LUNN (Vans) , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Hughes , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,,,, Curtis-Wright , No ,1, Reciprocating , Personal , VMC , 
 Accident ,21.976111,-159.338889,, McDonnell Douglas , No ,2, Turbo Fan , Unknown , VMC , 
 Accident ,,,, Piper , No ,, Unknown , Unknown , UNK , 
 Accident ,,,, Boeing , No ,, Unknown , Unknown , UNK , 
 Accident ,,,, Dassault , No ,, Unknown , Unknown , IMC , 
 Accident ,,,, Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, de Havilland , No ,1, Reciprocating , Business , VMC , 
 Accident ,,,, Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Schweizer , No ,1, Reciprocating , Public Aircraft , VMC , 
 Accident ,,,, Ayres , No ,1, Turbo Prop , Aerial Application , VMC , 
 Accident ,,,, Cessna , No ,1, Reciprocating , Unknown , VMC , 
 Accident ,,,, Cessna , No ,1, Reciprocating , Business , VMC , 
 Accident ,,,, Airbus Industrie , No ,2, Turbo Fan , Unknown , VMC , 
 Accident ,,,, Piper , No ,1, Reciprocating , Personal , IMC , 
 Incident ,,, Airplane , Boeing , No ,, Unknown , Unknown , UNK , 
 Accident ,,,, Bryant/Rhodus , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Pratt , Yes ,1, Reciprocating , Personal , VMC , 
 Incident ,,,, Grumman , No ,2, Turbo Prop , Unknown , UNK , 
 Accident ,,,, Bakeng , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Luscombe , No ,, Unknown , Personal , VMC , 
 Accident ,,,, Piper , No ,2, Reciprocating , Instructional , VMC , 
 Accident ,,,, Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Truthan , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Taylorcraft , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Hughes , No ,1, Turbo Shaft , Personal , VMC , 
 Accident ,,,, Aeronca , No ,1, Reciprocating , Personal , VMC , 
 Accident ,38.612778,-119.392222,, Sikorsky , No ,2, Turbo Shaft , Personal , VMC , 
 Accident ,,,, Beech , No ,,,,, 
 Accident ,,,, Piper , No ,1, Reciprocating , Instructional , VMC , 
 Incident ,,,, British Aerospace , No ,2, Turbo Prop , Unknown , VMC , 
 Accident ,,,, Cessna , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,,,, Siai-Marchetti , No ,1, Turbo Prop , Personal , VMC , 
 Accident ,,,, Daniel J. Zoerb , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Cessna , No ,1, Reciprocating , Other Work Use , VMC , 
 Accident ,,,, Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,41.296944,-75.851111,, STEWART , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Piper , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,,,, EDGERLY , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Cessna , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,,,, Enstrom , No ,1, Reciprocating , Other Work Use , VMC , 
 Accident ,,,, Bell , No ,1, Turbo Shaft , Other Work Use , VMC , 
 Accident ,,,, Cessna , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,,,, FROELICH , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Republic , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,35.043611,-116.193333,, Mooney , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Beech , No ,2, Reciprocating , Personal , VMC , 
 Accident ,,,, Bell , No ,, Unknown , Unknown , VMC , 
 Incident ,,, Airplane , Boeing , Yes ,, Unknown , Unknown , UNK , 
 Accident ,,,, Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Bellanca , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Starduster Too , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Piper , No ,1, Reciprocating , Aerial Application , VMC , 
 Incident ,,,, Boeing , No ,2, Turbo Fan , Unknown , VMC , 
 Accident ,,,, Gulfstream-Schweizer , No ,1, Turbo Prop , Aerial Application , VMC , 
 Accident ,,,, Luscombe , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Beech , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,,,, Schweizer , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,,,, Piper , No ,2, Reciprocating , Instructional , VMC , 
 Accident ,,,, Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Bell , No ,1, Turbo Shaft , Aerial Observation , VMC , 
 Accident ,,,, Robinson , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,,,, Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Grumman-Schweizer , No ,1, Reciprocating , Aerial Application , VMC , 
 Accident ,,,, Eaton , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Ercoupe , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Aero Commander , No ,2, Reciprocating , Personal , VMC , 
 Accident ,,,, Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, SCHUMACHER , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Schweizer , No ,, Unknown , Instructional , VMC , 
 Accident ,39.192222,-119.734444,, Mooney , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Grumman American , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,,,, Bell , No ,1, Turbo Shaft , Public Aircraft , VMC , 
 Accident ,,,, Meadows , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Schweizer , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,,,, Mooney , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Bell , No ,2, Turbo Shaft , Unknown , VMC , 
 Accident ,,,, Piper , No ,1, Reciprocating , Personal , VMC , 
 Incident ,,,, Beech , No ,2, Turbo Prop , Unknown , VMC , 
 Accident ,,,, Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Culver , No ,, Unknown , Personal , VMC , 
 Accident ,,,, Slingsby , No ,, Unknown , Personal , VMC , 
 Accident ,,,, Cessna , No ,, Unknown , Instructional , VMC , 
 Accident ,,,, Piper , No ,, Unknown , Unknown , VMC , 
 Accident ,34.6,-112.25,, Cessna , No ,2, Reciprocating , Personal , VMC , 
 Accident ,,,, Piper , No ,1, Reciprocating , Public Aircraft , VMC , 
 Accident ,,,, Piper , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,,,, Piper , No ,1, Reciprocating , Instructional , VMC , 
 Incident ,,,, Piper , No ,2, Reciprocating , Unknown , VMC , 
 Accident ,,,, Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,41.078056,-74.346666,, Beech , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Piper , No ,1, Reciprocating , Business , VMC , 
 Accident ,,,, Air Tractor , No ,1, Reciprocating , Aerial Application , VMC , 
 Accident ,,,, Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Cessna , No ,1, Reciprocating , Aerial Application , VMC , 
 Accident ,,,, Grumman-Schweizer , No ,1, Reciprocating , Aerial Application , VMC , 
 Accident ,,,, Air Tractor , No ,1, Reciprocating , Aerial Application , VMC , 
 Accident ,,,, Mooney , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Cessna , No ,2, Reciprocating , Business , UNK , 
 Accident ,,,, Cessna , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,,,, Hilyard , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,33.817778,-118.151667,, Piper , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,,,, Bell , No ,1, Turbo Shaft ,, VMC , 
 Accident ,,,, Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Ercoupe , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Piper , No ,, Unknown , Unknown , VMC , 
 Accident ,,,, Pzl-Mielec , No ,1, Reciprocating , Aerial Application , VMC , 
 Accident ,,,, Air Tractor , No ,1, Reciprocating , Aerial Application , VMC , 
 Accident ,,,, Piper , No ,2, Reciprocating , Instructional , VMC , 
 Accident ,,,, Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Beech , No ,1, Reciprocating , Unknown , VMC , 
 Accident ,,,, Geiling , Yes ,1, Unknown , Personal , VMC , 
 Accident ,,,, Schweizer , No ,, Unknown , Instructional , VMC , 
 Accident ,,,, Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, AS+ (RUSSIA) , No ,, Unknown , Personal , VMC , 
 Accident ,,,, Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Hard , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Eiriavion Oy , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Beech , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Cessna , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,,,, AVIONS MUDRY ET CIE , No ,1, Reciprocating , Unknown , VMC , 
 Accident ,,,, AVIONS MUDRY ET CIE , No ,1, Reciprocating , Unknown , VMC , 
 Accident ,,,, Rawdon , No ,1, Reciprocating , Unknown , VMC , 
 Accident ,,,, Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Cessna , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,,,, Bell , No ,1, Reciprocating , Unknown , VMC , 
 Accident ,,,, Aerostar , No ,, Unknown , Other Work Use , VMC , 
 Accident ,,,, Cessna , No ,1, Reciprocating , Personal , IMC , 
 Accident ,,,, Cessna , No ,1, Reciprocating , Aerial Application , VMC , 
 Accident ,,,, John Thomas , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Bellanca , No ,1, Reciprocating , Personal , IMC , 
 Accident ,,,, HAYES , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Beech , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Kurzenburger Stuka , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, de Havilland , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Aerotek , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Cessna , No ,, Unknown , Personal , VMC , 
 Accident ,,, Airplane , McDonnell Douglas , No ,, Unknown , Unknown , UNK , 
 Accident ,,,, Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Cessna , No ,2, Reciprocating , Positioning , VMC , 
 Accident ,,,, Sikorsky , No ,1, Reciprocating , Aerial Application , VMC , 
 Accident ,,,, Grumman , No ,1, Reciprocating , Aerial Application , VMC , 
 Accident ,,,, Taylorcraft , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Rosenvall , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Cessna , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,,,, Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Piper , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,,,, Southwest Florida Aviation , No ,1, Turbo Shaft , Aerial Application , IMC , 
 Accident ,,,, Cessna , No ,1, Reciprocating , Positioning , VMC , 
 Accident ,,,, Cecil , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Eurocopter , No ,1, Turbo Shaft , Unknown , VMC , 
 Accident ,,,, Let , No ,, Unknown , Personal , VMC , 
 Accident ,,,, Carlson , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Boeing , No ,2, Turbo Fan , Unknown , VMC , 
 Accident ,,,, Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Heli-Eagle Inc. , No ,1, Reciprocating , Unknown , VMC , 
 Accident ,,,, Cessna , No ,2, Reciprocating , Positioning , VMC , 
 Accident ,,,, American , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Beech , No ,2, Reciprocating , Personal , VMC , 
 Accident ,,,, Beech , No ,2, Turbo Prop , Personal , VMC , 
 Accident ,,,, Fairchild , No ,, Unknown , Unknown , VMC , 
 Accident ,,,, LET , No ,, Unknown , Instructional , VMC , 
 Accident ,,,, Grumman , No ,1, Turbo Prop , Aerial Application , VMC , 
 Accident ,,,, Cessna , No ,1, Reciprocating , Aerial Application , VMC , 
 Accident ,,,, Cessna , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,,,, Cessna , No ,2, Reciprocating , Unknown , IMC , 
 Accident ,,,, PZL-Mielec , No ,1, Reciprocating , Aerial Application , VMC , 
 Incident ,,,, Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Cessna , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,,,, Piper , No ,2, Turbo Prop , Personal , VMC , 
 Accident ,,,, Cameron , No ,, Unknown , Unknown , VMC , 
 Accident ,,,, Stinson , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Issoire-Aviation , No ,1, Reciprocating , Personal , VMC , 
 Accident ,41.153889,-75.758889,, British Aerospace , No ,2, Turbo Prop ,, IMC , 
 Accident ,,,, Beech , No ,, Unknown , Personal , VMC , 
 Accident ,,,, Cessna , No ,, Unknown , Personal , VMC , 
 Accident ,,,, Wsk Pzl Mielec , No ,1, Reciprocating , Aerial Application , VMC , 
 Accident ,,,, Beech , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Avions Mudry et Cie , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Gifford , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,,, Airplane , Boeing , No ,, Turbo Fan , Unknown , IMC , 
 Accident ,,,, Piper , No ,2, Reciprocating , Instructional , VMC , 
 Accident ,,,, Swearingen , Yes ,2, Turbo Prop , Unknown , VMC , 
 Accident ,,,, Cessna , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,,,, Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Cessna , No ,1, Reciprocating , Unknown , VMC , 
 Incident ,,,, Beech , No ,2, Turbo Prop , Unknown , VMC , 
 Accident ,,,, Piper , No ,, Unknown , Personal , VMC , 
 Accident ,,,, Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Eagle Aircraft Co. , No ,1, Reciprocating , Aerial Application , VMC , 
 Accident ,,,, Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Grumman , No ,1, Reciprocating , Aerial Application , VMC , 
 Accident ,,,, Cessna , No ,1, Reciprocating , Instructional , VMC , 
 Incident ,,,, Grumman , No ,, Unknown , Unknown , VMC , 
 Accident ,,,, Cessna , No ,, Unknown , Personal , VMC , 
 Accident ,,, Airplane , Beech , No ,, Unknown , Unknown , UNK , 
 Accident ,,,, Cessna , No ,1, Reciprocating , Ferry , VMC , 
 Accident ,,,, Anderson Aircraft Corp. , Yes ,1, Reciprocating , Ferry , VMC , 
 Accident ,,,, Richard Shaffer , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Daniel A. Shapiro , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Cessna , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,,,, Bell , No ,1, Turbo Shaft , Aerial Application , VMC , 
 Accident ,,,, Maule , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,34.265278,-110.005556,, Beech , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Cessna , No ,2, Reciprocating , Other Work Use , VMC , 
 Accident ,,,, Beech , No ,1, Reciprocating , Personal , UNK , 
 Accident ,,,, Weatherly , No ,1, Reciprocating , Aerial Application , VMC , 
 Accident ,35.732778,-78.849722,, Mclarty , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Beech , No ,2, Reciprocating , Personal , VMC , 
 Accident ,,,, Asselyn , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Navion , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Rotorway , Yes ,, Reciprocating , Personal , VMC , 
 Accident ,,,, Beech , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Cessna , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,,,, Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Piper , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,,,, Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Hing , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Burkhart Grob , No ,, Unknown , Personal , VMC , 
 Accident ,,,, Beech , No ,2, Reciprocating , Personal , VMC , 
 Accident ,30.609444,-81.460556,, Piper , No ,1, Reciprocating , Personal , VMC , 
 Incident ,,, Airplane , Boeing , No ,, Unknown , Unknown , UNK , 
 Incident ,,, Airplane , Douglas , No ,, Unknown , Unknown , UNK , 
 Accident ,30.527778,-89.706944,, Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Mooney , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Robinson , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,, Helicopter , Eurocopter , No ,1, Turbo Shaft , Instructional , VMC , 
 Accident ,41,-124,, Sikorsky , No ,2, Turbo Shaft , Other Work Use , VMC , 
 Accident ,21.127223,-157.149722,, Rockwell , No ,2, Turbo Fan , Executive/Corporate , VMC , 
 Accident ,33.460833,-111.728334,, Cessna , No ,2, Reciprocating , Personal , VMC , 
 Accident ,,,, Piper , No ,1, Reciprocating , Other Work Use , VMC , 
 Accident ,,,, Lockheed , No ,3, Turbo Fan , Unknown , VMC , 
 Accident ,,,, Robinson , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Jackson , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Bell , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,,,, Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Beech , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,,,, MORPHEW , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, McDonnell Douglas , No ,1, Turbo Shaft , Public Aircraft , VMC , 
 Incident ,,,, Beech , No ,2, Reciprocating , Unknown , VMC , 
 Accident ,,,, Bell , No ,, Unknown , Executive/Corporate , VMC , 
 Accident ,,,, Piper , No ,, Unknown , Business , VMC , 
 Accident ,,,, Air Tractor , No ,1, Turbo Prop , Public Aircraft , VMC , 
 Accident ,,,, Ludeman , Yes ,, Unknown , Personal , VMC , 
 Accident ,,,, Beech , No ,, Reciprocating , Personal , VMC , 
 Accident ,35.651111,-112.147777,, Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, McCoy , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Fairchild , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Cessna , No ,1, Reciprocating , Unknown , VMC , 
 Accident ,,,, Schweizer , No ,, Unknown , Instructional , VMC , 
 Accident ,,,, Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Oveross , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Hiller , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Schweizer , No ,, Unknown , Personal , VMC , 
 Accident ,,,, Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Bell , No ,1, Turbo Shaft , Unknown , VMC , 
 Accident ,,,, LEWIS , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, NOTEMAN , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Stinson , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Bell , No ,1, Turbo Shaft , Personal , VMC , 
 Accident ,,,, Schweizer , No ,, Unknown , Personal , VMC , 
